date,y_train_xgboost,y_train_pred_xgboost,y_dev_xgboost,y_dev_pred_xgboost,y_test_xgboost,y_test_pred_xgboost,y_train_arima,y_train_pred_arima,y_dev_arima,y_dev_pred_arima,y_test_arima,y_test_pred_arima
2017-04-02,159.0,143.84717,,,,,159.0,143.84717,,,,
2017-04-03,135.0,133.3121,,,,,135.0,133.3121,,,,
2017-04-04,140.0,135.90292,,,,,140.0,135.90292,,,,
2017-04-05,139.0,132.78665,,,,,139.0,132.78665,,,,
2017-04-06,100.0,118.12873,,,,,100.0,118.12873,,,,
2017-04-07,179.0,157.51837,,,,,179.0,157.51837,,,,
2017-04-08,119.0,120.58104,,,,,119.0,120.58104,,,,
2017-04-09,115.0,132.59163,,,,,115.0,132.59163,,,,
2017-04-10,148.0,137.19008,,,,,148.0,137.19008,,,,
2017-04-11,125.0,135.56575,,,,,125.0,135.56575,,,,
2017-04-12,125.0,129.45145,,,,,125.0,129.45145,,,,
2017-04-13,112.0,117.546585,,,,,112.0,117.546585,,,,
2017-04-14,141.0,152.92912,,,,,141.0,152.92912,,,,
2017-04-15,104.0,114.12848,,,,,104.0,114.12848,,,,
2017-04-16,107.0,111.32136,,,,,107.0,111.32136,,,,
2017-04-17,83.0,96.68184,,,,,83.0,96.68184,,,,
2017-04-18,128.0,132.62575,,,,,128.0,132.62575,,,,
2017-04-19,133.0,123.56796,,,,,133.0,123.56796,,,,
2017-04-20,105.0,119.68057,,,,,105.0,119.68057,,,,
2017-04-21,154.0,154.4016,,,,,154.0,154.4016,,,,
2017-04-22,117.0,119.23925,,,,,117.0,119.23925,,,,
2017-04-23,142.0,142.07048,,,,,142.0,142.07048,,,,
2017-04-24,150.0,134.06586,,,,,150.0,134.06586,,,,
2017-04-25,162.0,145.26341,,,,,162.0,145.26341,,,,
2017-04-26,104.0,123.19455,,,,,104.0,123.19455,,,,
2017-04-27,115.0,119.87875,,,,,115.0,119.87875,,,,
2017-04-28,169.0,155.30693,,,,,169.0,155.30693,,,,
2017-04-29,120.0,120.5384,,,,,120.0,120.5384,,,,
2017-04-30,95.0,128.91222,,,,,95.0,128.91222,,,,
2017-05-01,93.0,103.78475,,,,,93.0,103.78475,,,,
2017-05-02,153.0,139.10208,,,,,153.0,139.10208,,,,
2017-05-03,136.0,130.39835,,,,,136.0,130.39835,,,,
2017-05-04,141.0,121.57716,,,,,141.0,121.57716,,,,
2017-05-05,164.0,157.57082,,,,,164.0,157.57082,,,,
2017-05-06,137.0,126.16432,,,,,137.0,126.16432,,,,
2017-05-07,115.0,126.74053,,,,,115.0,126.74053,,,,
2017-05-08,133.0,136.02559,,,,,133.0,136.02559,,,,
2017-05-09,133.0,139.47188,,,,,133.0,139.47188,,,,
2017-05-10,129.0,127.86176,,,,,129.0,127.86176,,,,
2017-05-11,115.0,123.15891,,,,,115.0,123.15891,,,,
2017-05-12,178.0,160.12492,,,,,178.0,160.12492,,,,
2017-05-13,116.0,120.862,,,,,116.0,120.862,,,,
2017-05-14,136.0,131.16289,,,,,136.0,131.16289,,,,
2017-05-15,148.0,135.80107,,,,,148.0,135.80107,,,,
2017-05-16,138.0,140.58972,,,,,138.0,140.58972,,,,
2017-05-17,118.0,126.49569,,,,,118.0,126.49569,,,,
2017-05-18,115.0,125.273346,,,,,115.0,125.273346,,,,
2017-05-19,169.0,159.9119,,,,,169.0,159.9119,,,,
2017-05-20,130.0,123.12807,,,,,130.0,123.12807,,,,
2017-05-21,162.0,133.30447,,,,,162.0,133.30447,,,,
2017-05-22,145.0,137.3478,,,,,145.0,137.3478,,,,
2017-05-23,114.0,139.9719,,,,,114.0,139.9719,,,,
2017-05-24,117.0,122.13776,,,,,117.0,122.13776,,,,
2017-05-25,127.0,129.4233,,,,,127.0,129.4233,,,,
2017-05-26,147.0,156.05493,,,,,147.0,156.05493,,,,
2017-05-27,118.0,125.30098,,,,,118.0,125.30098,,,,
2017-05-28,130.0,129.50252,,,,,130.0,129.50252,,,,
2017-05-29,148.0,144.54753,,,,,148.0,144.54753,,,,
2017-05-30,145.0,142.009,,,,,145.0,142.009,,,,
2017-05-31,138.0,130.06879,,,,,138.0,130.06879,,,,
2017-06-01,136.0,128.06497,,,,,136.0,128.06497,,,,
2017-06-02,150.0,154.85236,,,,,150.0,154.85236,,,,
2017-06-03,112.0,129.78615,,,,,112.0,129.78615,,,,
2017-06-04,116.0,116.16861,,,,,116.0,116.16861,,,,
2017-06-05,151.0,143.3586,,,,,151.0,143.3586,,,,
2017-06-06,120.0,135.8211,,,,,120.0,135.8211,,,,
2017-06-07,134.0,128.48538,,,,,134.0,128.48538,,,,
2017-06-08,131.0,126.09441,,,,,131.0,126.09441,,,,
2017-06-09,153.0,153.57414,,,,,153.0,153.57414,,,,
2017-06-10,109.0,119.89786,,,,,109.0,119.89786,,,,
2017-06-11,194.0,150.46661,,,,,194.0,150.46661,,,,
2017-06-12,141.0,148.25897,,,,,141.0,148.25897,,,,
2017-06-13,129.0,131.86337,,,,,129.0,131.86337,,,,
2017-06-14,99.0,124.37599,,,,,99.0,124.37599,,,,
2017-06-15,110.0,109.75549,,,,,110.0,109.75549,,,,
2017-06-16,197.0,171.38885,,,,,197.0,171.38885,,,,
2017-06-17,107.0,118.58646,,,,,107.0,118.58646,,,,
2017-06-18,169.0,154.4719,,,,,169.0,154.4719,,,,
2017-06-19,148.0,145.16927,,,,,148.0,145.16927,,,,
2017-06-20,121.0,132.3989,,,,,121.0,132.3989,,,,
2017-06-21,123.0,127.62788,,,,,123.0,127.62788,,,,
2017-06-22,132.0,128.18112,,,,,132.0,128.18112,,,,
2017-06-23,157.0,153.65555,,,,,157.0,153.65555,,,,
2017-06-24,125.0,116.25963,,,,,125.0,116.25963,,,,
2017-06-25,117.0,126.0995,,,,,117.0,126.0995,,,,
2017-06-26,132.0,134.96117,,,,,132.0,134.96117,,,,
2017-06-27,176.0,147.18701,,,,,176.0,147.18701,,,,
2017-06-28,117.0,120.355446,,,,,117.0,120.355446,,,,
2017-06-29,103.0,119.740715,,,,,103.0,119.740715,,,,
2017-06-30,140.0,148.58708,,,,,140.0,148.58708,,,,
2017-07-01,120.0,111.995705,,,,,120.0,111.995705,,,,
2017-07-02,138.0,130.72891,,,,,138.0,130.72891,,,,
2017-07-03,131.0,137.71587,,,,,131.0,137.71587,,,,
2017-07-04,119.0,127.548454,,,,,119.0,127.548454,,,,
2017-07-05,122.0,119.842285,,,,,122.0,119.842285,,,,
2017-07-06,87.0,113.06289,,,,,87.0,113.06289,,,,
2017-07-07,146.0,149.45776,,,,,146.0,149.45776,,,,
2017-07-08,105.0,110.513916,,,,,105.0,110.513916,,,,
2017-07-09,146.0,143.46692,,,,,146.0,143.46692,,,,
2017-07-10,131.0,128.40382,,,,,131.0,128.40382,,,,
2017-07-11,133.0,124.606476,,,,,133.0,124.606476,,,,
2017-07-12,88.0,110.23411,,,,,88.0,110.23411,,,,
2017-07-13,93.0,106.228294,,,,,93.0,106.228294,,,,
2017-07-14,170.0,161.31696,,,,,170.0,161.31696,,,,
2017-07-15,103.0,106.314064,,,,,103.0,106.314064,,,,
2017-07-16,116.0,129.4965,,,,,116.0,129.4965,,,,
2017-07-17,119.0,127.17805,,,,,119.0,127.17805,,,,
2017-07-18,168.0,142.99007,,,,,168.0,142.99007,,,,
2017-07-19,115.0,117.913864,,,,,115.0,117.913864,,,,
2017-07-20,101.0,111.60527,,,,,101.0,111.60527,,,,
2017-07-21,154.0,146.4774,,,,,154.0,146.4774,,,,
2017-07-22,100.0,109.723854,,,,,100.0,109.723854,,,,
2017-07-23,108.0,118.87348,,,,,108.0,118.87348,,,,
2017-07-24,124.0,126.93163,,,,,124.0,126.93163,,,,
2017-07-25,141.0,136.36517,,,,,141.0,136.36517,,,,
2017-07-26,107.0,114.363,,,,,107.0,114.363,,,,
2017-07-27,113.0,113.50329,,,,,113.0,113.50329,,,,
2017-07-28,145.0,151.89732,,,,,145.0,151.89732,,,,
2017-07-29,126.0,112.50145,,,,,126.0,112.50145,,,,
2017-07-30,140.0,133.00587,,,,,140.0,133.00587,,,,
2017-07-31,122.0,127.15677,,,,,122.0,127.15677,,,,
2017-08-01,139.0,134.48279,,,,,139.0,134.48279,,,,
2017-08-02,106.0,112.652115,,,,,106.0,112.652115,,,,
2017-08-03,110.0,108.83513,,,,,110.0,108.83513,,,,
2017-08-04,155.0,150.72382,,,,,155.0,150.72382,,,,
2017-08-05,95.0,105.98996,,,,,95.0,105.98996,,,,
2017-08-06,113.0,126.22959,,,,,113.0,126.22959,,,,
2017-08-07,126.0,125.30028,,,,,126.0,125.30028,,,,
2017-08-08,157.0,141.5725,,,,,157.0,141.5725,,,,
2017-08-09,106.0,107.02691,,,,,106.0,107.02691,,,,
2017-08-10,118.0,113.79541,,,,,118.0,113.79541,,,,
2017-08-11,167.0,153.31567,,,,,167.0,153.31567,,,,
2017-08-12,91.0,105.70901,,,,,91.0,105.70901,,,,
2017-08-13,159.0,136.79996,,,,,159.0,136.79996,,,,
2017-08-14,144.0,131.93506,,,,,144.0,131.93506,,,,
2017-08-15,105.0,114.77388,,,,,105.0,114.77388,,,,
2017-08-16,115.0,117.546295,,,,,115.0,117.546295,,,,
2017-08-17,109.0,114.60319,,,,,109.0,114.60319,,,,
2017-08-18,173.0,158.79683,,,,,173.0,158.79683,,,,
2017-08-19,105.0,103.548515,,,,,105.0,103.548515,,,,
2017-08-20,141.0,140.22867,,,,,141.0,140.22867,,,,
2017-08-21,126.0,129.96338,,,,,126.0,129.96338,,,,
2017-08-22,121.0,128.81276,,,,,121.0,128.81276,,,,
2017-08-23,126.0,113.7404,,,,,126.0,113.7404,,,,
2017-08-24,98.0,111.41693,,,,,98.0,111.41693,,,,
2017-08-25,143.0,148.31465,,,,,143.0,148.31465,,,,
2017-08-26,125.0,116.066246,,,,,125.0,116.066246,,,,
2017-08-27,114.0,128.93935,,,,,114.0,128.93935,,,,
2017-08-28,127.0,125.19424,,,,,127.0,125.19424,,,,
2017-08-29,164.0,143.88016,,,,,164.0,143.88016,,,,
2017-08-30,108.0,116.31952,,,,,108.0,116.31952,,,,
2017-08-31,106.0,111.815636,,,,,106.0,111.815636,,,,
2017-09-01,143.0,149.77184,,,,,143.0,149.77184,,,,
2017-09-02,87.0,104.75796,,,,,87.0,104.75796,,,,
2017-09-03,111.0,120.191475,,,,,111.0,120.191475,,,,
2017-09-04,113.0,123.79009,,,,,113.0,123.79009,,,,
2017-09-05,152.0,136.01486,,,,,152.0,136.01486,,,,
2017-09-06,132.0,117.84987,,,,,132.0,117.84987,,,,
2017-09-07,120.0,116.57881,,,,,120.0,116.57881,,,,
2017-09-08,166.0,150.98323,,,,,166.0,150.98323,,,,
2017-09-09,116.0,115.497986,,,,,116.0,115.497986,,,,
2017-09-10,156.0,148.28241,,,,,156.0,148.28241,,,,
2017-09-11,125.0,127.09127,,,,,125.0,127.09127,,,,
2017-09-12,131.0,125.98015,,,,,131.0,125.98015,,,,
2017-09-13,115.0,118.92223,,,,,115.0,118.92223,,,,
2017-09-14,91.0,111.97395,,,,,91.0,111.97395,,,,
2017-09-15,121.0,139.01486,,,,,121.0,139.01486,,,,
2017-09-16,123.0,112.60653,,,,,123.0,112.60653,,,,
2017-09-17,87.0,115.118385,,,,,87.0,115.118385,,,,
2017-09-18,124.0,124.376526,,,,,124.0,124.376526,,,,
2017-09-19,121.0,132.2482,,,,,121.0,132.2482,,,,
2017-09-20,104.0,110.93854,,,,,104.0,110.93854,,,,
2017-09-21,99.0,112.22763,,,,,99.0,112.22763,,,,
2017-09-22,135.0,137.26805,,,,,135.0,137.26805,,,,
2017-09-23,125.0,117.50197,,,,,125.0,117.50197,,,,
2017-09-24,144.0,122.3548,,,,,144.0,122.3548,,,,
2017-09-25,139.0,130.80087,,,,,139.0,130.80087,,,,
2017-09-26,123.0,136.23802,,,,,123.0,136.23802,,,,
2017-09-27,116.0,117.843,,,,,116.0,117.843,,,,
2017-09-28,110.0,113.77042,,,,,110.0,113.77042,,,,
2017-09-29,149.0,141.5953,,,,,149.0,141.5953,,,,
2017-09-30,113.0,113.1394,,,,,113.0,113.1394,,,,
2017-10-01,97.0,123.065674,,,,,97.0,123.065674,,,,
2017-10-02,127.0,128.41306,,,,,127.0,128.41306,,,,
2017-10-03,139.0,132.96298,,,,,139.0,132.96298,,,,
2017-10-04,102.0,115.74167,,,,,102.0,115.74167,,,,
2017-10-05,97.0,112.59381,,,,,97.0,112.59381,,,,
2017-10-06,141.0,138.17001,,,,,141.0,138.17001,,,,
2017-10-07,114.0,114.30666,,,,,114.0,114.30666,,,,
2017-10-08,136.0,132.44798,,,,,136.0,132.44798,,,,
2017-10-09,140.0,131.53279,,,,,140.0,131.53279,,,,
2017-10-10,110.0,126.52326,,,,,110.0,126.52326,,,,
2017-10-11,129.0,119.66797,,,,,129.0,119.66797,,,,
2017-10-12,107.0,113.79246,,,,,107.0,113.79246,,,,
2017-10-13,150.0,136.50386,,,,,150.0,136.50386,,,,
2017-10-14,98.0,113.67349,,,,,98.0,113.67349,,,,
2017-10-15,162.0,133.02583,,,,,162.0,133.02583,,,,
2017-10-16,134.0,135.23973,,,,,134.0,135.23973,,,,
2017-10-17,114.0,121.14777,,,,,114.0,121.14777,,,,
2017-10-18,115.0,119.66395,,,,,115.0,119.66395,,,,
2017-10-19,98.0,114.82538,,,,,98.0,114.82538,,,,
2017-10-20,177.0,153.62204,,,,,177.0,153.62204,,,,
2017-10-21,120.0,113.80556,,,,,120.0,113.80556,,,,
2017-10-22,93.0,121.91245,,,,,93.0,121.91245,,,,
2017-10-23,111.0,124.65425,,,,,111.0,124.65425,,,,
2017-10-24,123.0,125.96633,,,,,123.0,125.96633,,,,
2017-10-25,116.0,115.99336,,,,,116.0,115.99336,,,,
2017-10-26,134.0,116.16156,,,,,134.0,116.16156,,,,
2017-10-27,153.0,147.28552,,,,,153.0,147.28552,,,,
2017-10-28,102.0,112.7891,,,,,102.0,112.7891,,,,
2017-10-29,111.0,117.742256,,,,,111.0,117.742256,,,,
2017-10-30,115.0,125.90184,,,,,115.0,125.90184,,,,
2017-10-31,127.0,127.71432,,,,,127.0,127.71432,,,,
2017-11-01,94.0,102.75301,,,,,94.0,102.75301,,,,
2017-11-02,105.0,111.7502,,,,,105.0,111.7502,,,,
2017-11-03,153.0,152.32558,,,,,153.0,152.32558,,,,
2017-11-04,100.0,110.88908,,,,,100.0,110.88908,,,,
2017-11-05,119.0,124.81464,,,,,119.0,124.81464,,,,
2017-11-06,117.0,123.611404,,,,,117.0,123.611404,,,,
2017-11-07,128.0,126.21544,,,,,128.0,126.21544,,,,
2017-11-08,119.0,118.784134,,,,,119.0,118.784134,,,,
2017-11-09,108.0,113.369965,,,,,108.0,113.369965,,,,
2017-11-10,151.0,154.16882,,,,,151.0,154.16882,,,,
2017-11-11,89.0,99.52406,,,,,89.0,99.52406,,,,
2017-11-12,176.0,148.08717,,,,,176.0,148.08717,,,,
2017-11-13,130.0,125.58546,,,,,130.0,125.58546,,,,
2017-11-14,118.0,122.73653,,,,,118.0,122.73653,,,,
2017-11-15,128.0,119.24669,,,,,128.0,119.24669,,,,
2017-11-16,131.0,120.19078,,,,,131.0,120.19078,,,,
2017-11-17,169.0,162.72333,,,,,169.0,162.72333,,,,
2017-11-18,128.0,117.55083,,,,,128.0,117.55083,,,,
2017-11-19,128.0,128.16672,,,,,128.0,128.16672,,,,
2017-11-20,151.0,135.62138,,,,,151.0,135.62138,,,,
2017-11-21,145.0,129.12032,,,,,145.0,129.12032,,,,
2017-11-22,133.0,124.30334,,,,,133.0,124.30334,,,,
2017-11-23,131.0,122.870346,,,,,131.0,122.870346,,,,
2017-11-24,151.0,153.84175,,,,,151.0,153.84175,,,,
2017-11-25,118.0,117.00946,,,,,118.0,117.00946,,,,
2017-11-26,145.0,133.17183,,,,,145.0,133.17183,,,,
2017-11-27,143.0,137.20819,,,,,143.0,137.20819,,,,
2017-11-28,126.0,130.87926,,,,,126.0,130.87926,,,,
2017-11-29,109.0,119.898674,,,,,109.0,119.898674,,,,
2017-11-30,124.0,119.91642,,,,,124.0,119.91642,,,,
2017-12-01,160.0,158.06764,,,,,160.0,158.06764,,,,
2017-12-02,105.0,113.960526,,,,,105.0,113.960526,,,,
2017-12-03,126.0,132.51111,,,,,126.0,132.51111,,,,
2017-12-04,140.0,134.54227,,,,,140.0,134.54227,,,,
2017-12-05,140.0,128.01028,,,,,140.0,128.01028,,,,
2017-12-06,126.0,120.261284,,,,,126.0,120.261284,,,,
2017-12-07,110.0,118.008896,,,,,110.0,118.008896,,,,
2017-12-08,157.0,157.32678,,,,,157.0,157.32678,,,,
2017-12-09,115.0,114.3454,,,,,115.0,114.3454,,,,
2017-12-10,103.0,128.16591,,,,,103.0,128.16591,,,,
2017-12-11,118.0,131.52545,,,,,118.0,131.52545,,,,
2017-12-12,164.0,137.35127,,,,,164.0,137.35127,,,,
2017-12-13,120.0,120.45647,,,,,120.0,120.45647,,,,
2017-12-14,121.0,119.08929,,,,,121.0,119.08929,,,,
2017-12-15,179.0,156.79439,,,,,179.0,156.79439,,,,
2017-12-16,121.0,117.46126,,,,,121.0,117.46126,,,,
2017-12-17,132.0,128.85818,,,,,132.0,128.85818,,,,
2017-12-18,126.0,133.09285,,,,,126.0,133.09285,,,,
2017-12-19,96.0,119.33949,,,,,96.0,119.33949,,,,
2017-12-20,100.0,113.04611,,,,,100.0,113.04611,,,,
2017-12-21,100.0,110.4714,,,,,100.0,110.4714,,,,
2017-12-22,133.0,143.48553,,,,,133.0,143.48553,,,,
2017-12-23,106.0,110.235176,,,,,106.0,110.235176,,,,
2017-12-24,86.0,103.75026,,,,,86.0,103.75026,,,,
2017-12-25,83.0,92.78684,,,,,83.0,92.78684,,,,
2018-01-01,,,115.0,116.294235,,,,,115.0,116.294235,,
2018-01-02,,,148.0,147.23123,,,,,148.0,147.23123,,
2018-01-03,,,136.0,132.03242,,,,,136.0,132.03242,,
2018-01-04,,,113.0,124.044205,,,,,113.0,124.044205,,
2018-01-05,,,173.0,163.23244,,,,,173.0,163.23244,,
2018-01-06,,,114.0,112.58319,,,,,114.0,112.58319,,
2018-01-07,,,119.0,127.23985,,,,,119.0,127.23985,,
2018-01-08,,,113.0,120.886116,,,,,113.0,120.886116,,
2018-01-09,,,124.0,130.55905,,,,,124.0,130.55905,,
2018-01-10,,,120.0,125.30983,,,,,120.0,125.30983,,
2018-01-11,,,107.0,119.08507,,,,,107.0,119.08507,,
2018-01-12,,,161.0,160.95224,,,,,161.0,160.95224,,
2018-01-13,,,130.0,123.48156,,,,,130.0,123.48156,,
2018-01-14,,,157.0,135.35107,,,,,157.0,135.35107,,
2018-01-15,,,122.0,128.51321,,,,,122.0,128.51321,,
2018-01-16,,,126.0,127.5995,,,,,126.0,127.5995,,
2018-01-17,,,111.0,120.42539,,,,,111.0,120.42539,,
2018-01-18,,,99.0,115.09416,,,,,99.0,115.09416,,
2018-01-19,,,148.0,150.61488,,,,,148.0,150.61488,,
2018-01-20,,,120.0,119.936104,,,,,120.0,119.936104,,
2018-01-21,,,126.0,132.11868,,,,,126.0,132.11868,,
2018-01-22,,,134.0,131.60527,,,,,134.0,131.60527,,
2018-01-23,,,153.0,137.56767,,,,,153.0,137.56767,,
2018-01-24,,,117.0,121.45948,,,,,117.0,121.45948,,
2018-01-25,,,114.0,121.06062,,,,,114.0,121.06062,,
2018-01-26,,,171.0,166.35475,,,,,171.0,166.35475,,
2018-01-27,,,120.0,124.36959,,,,,120.0,124.36959,,
2018-01-28,,,148.0,139.03331,,,,,148.0,139.03331,,
2018-01-29,,,131.0,131.23396,,,,,131.0,131.23396,,
2018-01-30,,,138.0,134.00375,,,,,138.0,134.00375,,
2018-01-31,,,114.0,127.96582,,,,,114.0,127.96582,,
2018-02-01,,,164.0,127.54058,,,,,164.0,127.54058,,
2018-02-02,,,163.0,160.7358,,,,,163.0,160.7358,,
2018-02-03,,,116.0,122.83641,,,,,116.0,122.83641,,
2018-02-04,,,126.0,131.74083,,,,,126.0,131.74083,,
2018-02-05,,,124.0,129.41855,,,,,124.0,129.41855,,
2018-02-06,,,114.0,121.686005,,,,,114.0,121.686005,,
2018-02-07,,,100.0,113.96487,,,,,100.0,113.96487,,
2018-02-08,,,114.0,123.988976,,,,,114.0,123.988976,,
2018-02-09,,,148.0,158.04572,,,,,148.0,158.04572,,
2018-02-10,,,121.0,123.247795,,,,,121.0,123.247795,,
2018-02-11,,,169.0,149.44388,,,,,169.0,149.44388,,
2018-02-12,,,129.0,133.71706,,,,,129.0,133.71706,,
2018-02-13,,,125.0,134.56444,,,,,125.0,134.56444,,
2018-02-14,,,104.0,118.232475,,,,,104.0,118.232475,,
2018-02-15,,,136.0,127.28159,,,,,136.0,127.28159,,
2018-02-16,,,162.0,154.12262,,,,,162.0,154.12262,,
2018-02-17,,,120.0,124.06321,,,,,120.0,124.06321,,
2018-02-18,,,131.0,135.87498,,,,,131.0,135.87498,,
2018-02-19,,,134.0,133.48047,,,,,134.0,133.48047,,
2018-02-20,,,171.0,145.6237,,,,,171.0,145.6237,,
2018-02-21,,,136.0,125.05572,,,,,136.0,125.05572,,
2018-02-22,,,120.0,125.30967,,,,,120.0,125.30967,,
2018-02-23,,,158.0,156.64934,,,,,158.0,156.64934,,
2018-02-24,,,120.0,119.17782,,,,,120.0,119.17782,,
2018-02-25,,,149.0,139.94878,,,,,149.0,139.94878,,
2018-02-26,,,131.0,125.640564,,,,,131.0,125.640564,,
2018-02-27,,,115.0,122.78841,,,,,115.0,122.78841,,
2018-02-28,,,121.0,118.30516,,,,,121.0,118.30516,,
2018-03-01,,,108.0,123.59448,,,,,108.0,123.59448,,
2018-03-02,,,156.0,154.76028,,,,,156.0,154.76028,,
2018-03-03,,,115.0,118.16488,,,,,115.0,118.16488,,
2018-03-04,,,161.0,145.60736,,,,,161.0,145.60736,,
2018-03-05,,,125.0,124.12738,,,,,125.0,124.12738,,
2018-03-06,,,141.0,135.09744,,,,,141.0,135.09744,,
2018-03-07,,,145.0,124.82172,,,,,145.0,124.82172,,
2018-03-08,,,141.0,127.915565,,,,,141.0,127.915565,,
2018-03-09,,,154.0,154.38266,,,,,154.0,154.38266,,
2018-03-10,,,129.0,124.0852,,,,,129.0,124.0852,,
2018-03-11,,,126.0,144.62843,,,,,126.0,144.62843,,
2018-03-12,,,159.0,138.9859,,,,,159.0,138.9859,,
2018-03-13,,,115.0,136.53961,,,,,115.0,136.53961,,
2018-03-14,,,115.0,127.38786,,,,,115.0,127.38786,,
2018-03-15,,,126.0,128.43553,,,,,126.0,128.43553,,
2018-03-16,,,157.0,156.10474,,,,,157.0,156.10474,,
2018-03-17,,,117.0,120.913605,,,,,117.0,120.913605,,
2018-03-18,,,132.0,136.4501,,,,,132.0,136.4501,,
2018-03-19,,,112.0,128.92935,,,,,112.0,128.92935,,
2018-03-20,,,110.0,126.90977,,,,,110.0,126.90977,,
2018-03-21,,,119.0,128.65108,,,,,119.0,128.65108,,
2018-03-22,,,103.0,120.61593,,,,,103.0,120.61593,,
2018-03-23,,,150.0,150.70679,,,,,150.0,150.70679,,
2018-03-24,,,121.0,120.44805,,,,,121.0,120.44805,,
2018-03-25,,,103.0,134.50739,,,,,103.0,134.50739,,
2018-03-26,,,136.0,130.75471,,,,,136.0,130.75471,,
2018-03-27,,,151.0,134.08308,,,,,151.0,134.08308,,
2018-03-28,,,118.0,130.48749,,,,,118.0,130.48749,,
2018-03-29,,,102.0,111.345764,,,,,102.0,111.345764,,
2018-03-30,,,137.0,147.38025,,,,,137.0,147.38025,,
2018-03-31,,,88.0,112.70862,,,,,88.0,112.70862,,
2018-04-01,,,92.0,100.10487,,,,,92.0,100.10487,,
2018-04-02,,,100.0,103.45782,,,,,100.0,103.45782,,
2018-04-03,,,105.0,126.65261,,,,,105.0,126.65261,,
2018-04-04,,,119.0,124.494675,,,,,119.0,124.494675,,
2018-04-05,,,128.0,123.81728,,,,,128.0,123.81728,,
2018-04-06,,,170.0,158.94305,,,,,170.0,158.94305,,
2018-04-07,,,126.0,123.13404,,,,,126.0,123.13404,,
2018-04-08,,,150.0,135.20627,,,,,150.0,135.20627,,
2018-04-09,,,142.0,139.88039,,,,,142.0,139.88039,,
2018-04-10,,,112.0,131.293,,,,,112.0,131.293,,
2018-04-11,,,129.0,126.9816,,,,,129.0,126.9816,,
2018-04-12,,,133.0,124.50359,,,,,133.0,124.50359,,
2018-04-13,,,149.0,146.22455,,,,,149.0,146.22455,,
2018-04-14,,,103.0,120.97121,,,,,103.0,120.97121,,
2018-04-15,,,119.0,130.46507,,,,,119.0,130.46507,,
2018-04-16,,,156.0,138.97708,,,,,156.0,138.97708,,
2018-04-17,,,152.0,137.66772,,,,,152.0,137.66772,,
2018-04-18,,,126.0,129.0197,,,,,126.0,129.0197,,
2018-04-19,,,122.0,126.0065,,,,,122.0,126.0065,,
2018-04-20,,,147.0,152.18112,,,,,147.0,152.18112,,
2018-04-21,,,130.0,123.72045,,,,,130.0,123.72045,,
2018-04-22,,,129.0,129.56728,,,,,129.0,129.56728,,
2018-04-23,,,139.0,141.29005,,,,,139.0,141.29005,,
2018-04-24,,,139.0,138.22911,,,,,139.0,138.22911,,
2018-04-25,,,117.0,126.78086,,,,,117.0,126.78086,,
2018-04-26,,,101.0,119.49605,,,,,101.0,119.49605,,
2018-04-27,,,166.0,154.87521,,,,,166.0,154.87521,,
2018-04-28,,,105.0,118.01274,,,,,105.0,118.01274,,
2018-04-29,,,174.0,140.05257,,,,,174.0,140.05257,,
2018-04-30,,,136.0,138.01062,,,,,136.0,138.01062,,
2018-05-01,,,107.0,110.78704,,,,,107.0,110.78704,,
2018-05-02,,,130.0,126.65124,,,,,130.0,126.65124,,
2018-05-03,,,98.0,106.794464,,,,,98.0,106.794464,,
2018-05-04,,,139.0,151.30486,,,,,139.0,151.30486,,
2018-05-05,,,124.0,125.549324,,,,,124.0,125.549324,,
2018-05-06,,,150.0,139.11201,,,,,150.0,139.11201,,
2018-05-07,,,127.0,135.00023,,,,,127.0,135.00023,,
2018-05-08,,,173.0,146.88605,,,,,173.0,146.88605,,
2018-05-09,,,127.0,127.17009,,,,,127.0,127.17009,,
2018-05-10,,,120.0,126.63057,,,,,120.0,126.63057,,
2018-05-11,,,139.0,149.9951,,,,,139.0,149.9951,,
2018-05-12,,,138.0,126.020325,,,,,138.0,126.020325,,
2018-05-13,,,188.0,158.31723,,,,,188.0,158.31723,,
2018-05-14,,,132.0,136.6461,,,,,132.0,136.6461,,
2018-05-15,,,121.0,135.39622,,,,,121.0,135.39622,,
2018-05-16,,,119.0,122.073746,,,,,119.0,122.073746,,
2018-05-17,,,107.0,119.36842,,,,,107.0,119.36842,,
2018-05-18,,,137.0,140.21364,,,,,137.0,140.21364,,
2018-05-19,,,112.0,121.70608,,,,,112.0,121.70608,,
2018-05-20,,,121.0,124.81769,,,,,121.0,124.81769,,
2018-05-21,,,138.0,132.23782,,,,,138.0,132.23782,,
2018-05-22,,,163.0,147.45044,,,,,163.0,147.45044,,
2018-05-23,,,137.0,127.575035,,,,,137.0,127.575035,,
2018-05-24,,,114.0,121.56892,,,,,114.0,121.56892,,
2018-05-25,,,147.0,143.71216,,,,,147.0,143.71216,,
2018-05-26,,,109.0,114.93522,,,,,109.0,114.93522,,
2018-05-27,,,183.0,161.75719,,,,,183.0,161.75719,,
2018-05-28,,,149.0,136.94121,,,,,149.0,136.94121,,
2018-05-29,,,124.0,133.14499,,,,,124.0,133.14499,,
2018-05-30,,,133.0,131.21484,,,,,133.0,131.21484,,
2018-05-31,,,105.0,110.26216,,,,,105.0,110.26216,,
2018-06-01,,,161.0,152.40489,,,,,161.0,152.40489,,
